begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	shard	uid	uid2	ch_match	align_len	matches_percentage	w_match	series_b1	series_b2
8	291	905	1317	-6636270028460100563	-4029061759496275370	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0328	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms051	828	م-اءة -و-------ثما-ن و-عشرين سنة كان بمصر ملك يسمي بر-وبة وكان عظيم المملكة قوي السلطان اخذ بالحرب اكثر نواحي ا---لجنو----ب برا وبحرا وهو اول من حارب ال------رو-م الذين قيل لهم بعد ذلك الغوط---------------- وكان------ قد ارسل اليهم يدعوهم الي طاعته ويخوفهم حربه فاجا-بوه ليس من الراي المحمود للملك الغني محاربة --قوم --فقراء لكثرة نوازل الحروب واختلاف حوادثها بالظفر والهلاك و-ا-نا --------لا- ------ن-------نتظر مجيءك بل نسرع لغارتك واتبعوا قولهم عملا و------خرج فرعون --ا----------ل-يهم فخرجو--ا--- مسرعين -ا--ليه --وهزم-وا جي-وشه---- و-ن-هبوا عساكره -----و--امواله وعدده وجميع ذخاءره --ومضو---ا---- ----فنهبوا ارض مصر حتي كادوا يغلبون علي----ها لولا --و-حو-ل- عرضت لهم منعتهم مما خلفها ثم انصرفوا الي بلاد الشام بحروب متصلة حتي ا-ذلوا اهلها وجعلوهم يءدون اليهم المغارم واقاموا محاربين لمن خالفهم في غزوتهم---- خمس عشرة سنة ولم ينصرفوا الي بلادهم حتي اتتهم من نساءهم من يقلن لهم اما ان تنصرفوا واما ان تتخذ-- الازواج ونطلب النسل من عند المجاورين لنا فعند ذلك انصرفوا الي بلادهم وقد امتلات ايديهم اموالا واوقارا جمة وقد خلفوا وراءهم ذكرا مفزعا و-ي	مدينة رومة باربعماءة وثلاثين سنة كان بمصر ملك يسمي بر ويه وكان عظيم المملكة قوي السلطان اخذ بالحرب اكثر نواحي القبلة والشرق برا وبحرا وهو اول من حارب الشيسيين وهم الذين قيل لهم بعد ذلك القوط بعد نين بن بالي وكان برويه قد ارسل اليهم يدعوهم الي طاعته ويخوفهم حربه ف-جاوبوه ليس من الراي المحمود للملك الغني محاربة القوم الفقراء لكثرة نوازل الحر-ب واختلاف حوادثها بالظفر والهلاك وقالوا له بعد كلام كثير انا ل ا ننتظر مجيءك بل نسرع لغارتك فاتبعوا قولهم عملا ولما غزاهم فرعون هذا وقرب من بلادهم -خرجوا اليه مسرعين واقبلوا نحوه مستبسلين فهزموا وانتهبوا عساكره واصابوا امواله وعدده وجميع ذخاءره ثم مضوا غالبين حتي انتهوا ارض مصر حتي كادوا يغلبون علي ارضها لولا مروج وحلة عرضت لهم منعتهم مما خلفها ثم انصرفوا علي بل-د ا-شية بحروب متصلة حتي ازالوا اهلها وجعلوهم يءدون اليهم المغارم واقاموا محاربين لمن خ-لفهم في غزوتهم تلك خمس عشرة سنة ولم ينصرفوا الي بلادهم حتي نساءهم ------------يقلن لهم اما ان تنصرفوا واما ان نتخذوا الازواج ونطلب النسل--- عند المجاورين لنا فعند ذلك انصرفوا الي بلادهم وقد امتلات ايديهم اموالا واوفارا جمة -قد خلفوا وراءهم ذكرا مفزعا وفي	328	51	0	-8450605456877046275	-9137263299194473456	674	1048	79.00763702392578	118	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed
591	1143	946	1629	-6636270028460100563	-4029061759496275370	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0344	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms128	229	ب---- -ال-روم وغلب عليهم ومضي ال----ي البرية فقتل بها من الن-اس الافا و-غلب -ع-لي -مداءن --فاجتمع --ل-ه-- ----------جم-ع لا -يقاد وجي-ش --لا يرام ---فا----ذل- جمي-ع الروم -وذهبت عين-ه في --بعض --الحروب -وغمر--- ال---بلدان وا-لم-دا-----ءن ---عم----ا--رة وهدما -وسبيا -----و-ان--ته-----ا-با ثم ---حشد --------ج------ميع ------------------اهل بلد ال-ر---وم وعبا----- عسكرا فيه ماءتا الف راجل وخمسون الف فارس سوي من كان فيه من اصحابه المقدونيين ومن غيرهم من اجناس اليونانيين يريد -----غزو الفرس -فبي	بعضهم بالفءوس ونفي بعضهم -الي الاقاصي بعد ان استل-بهم اجمعين اموال-هم وجميع نعمهم ثم اخذ قوما كان اهل هذه الكورة نفوهم عنها فردهم اليها وولي منهم قوادا وعمالا عليها ثلاثماءة رجل بين قاءد وحاكم لما عرفه من حردهم علي اهلها- وانهم لا يقصرون جهدهم في اذلال اهلها اذلالا لا يرومون معه دفع الرق عن انفسهم ولا استرجاع الحرية اليهم ثم حشد جميع اهل بلد الغريقيين وعبا منهم عسكرا فيه ماءتا الف راجل وخمسون الف فارس سوي من كان فيه من اصحابه المجذونيين ومن غير-- ---اجناس اليونانيين يريد بذلك غزو الفرس وولي	344	128	0	6845613131477824723	6151704559994061651	168	495	46.26262664794922	20	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed
44	637	766	1516	-6636270028460100563	-4029061759496275370	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms2159	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms077	477	-ل--ك ال--ي ان مات- ولدها وجزعت عليه فس-ا--ل الي-اس --ربه -تعالي ف-احيي ا-لولد وامره ال-له ان يسير الي- احءب مل-ك -بني اسراءيل -لينزل- المطر -عن-د اخباره له بذلك فسار ا-ليه وقال له اجمع بني اسراءيل وا-بناء ب-عال ف----ل---ما- ---ا-ج--تم-عوا-- ----قا--ل- ------لهم الياس----------- الي متي هذا الضلال ان كان الرب الله فاعبدوه وان كان بعال هو الله فارجعوا بنا اليه --وقال ل--يقرب كل -منا قربان--ا فاقرب -انا لله و-قربوا -انتم لب--عال ---فمن تق-ب--ل من--ه ---قربانه -و-نزلت نار -من ال-سماء فاكلته ف----ال-هه ا------لذ-ي يعبد فلما- --رضوا- بذلك ا-حضرو--ا-- --ثورين واختاروا --احدهما وذبحوه -وصاروا ينادون عليه يال بعال يال -بعال -والياس يسخر بهم ويقول لو رفعتم اصواتكم قليلا فلعل ال-هكم ناءم او مشغول --------و-----هم------- يصرخون ويجرحون ايديهم بالسكاكين و-دم------ا--ءهم -ت---سيل فل-ما ايسوا من ان تنزل النار وتاكل قربانهم دعا الياس ال---قوم الي نفسه واقام مذبح--ا--- وذبح --ثوره وجعله علي- -ا--	الياس النبي ان ياتي ويظهر لاحاب مل-ك اسراءيل -لينزل المطر فلما عرف احاب اقباله خرج وقال له لما نظر اليه الست الذي تخبل اسراءيل فقال له الياس النبي ما انا هو ب-ل- انت واهل ثم قال له اجمع بني اسراءيل وانبياء باعال في جبل كرمان فلما جمعهم هنالك احاب الملك اختطب لهم الياس النبي فقال الي متي هذا الضلال ان كان الرب الله فاعبدوه وان كان بعال هو الله فارجع-- بنا اليه ثم قال لهم اعطوني ثورا -ولانبياء بعال ثورا ويدعون ربهم وادعو ربي فمن قبل منا قربانه ونزلت النار علي ثوره فاكلته فهو الذي يعبد الله فرضي القوم اجمعون بذلك فقال الياس لانبياء بعال اختاروا احد الثورين وا-بدءوا بقربانكم فذبحوا ثورهم ثم نادوا عليه -ال بعال والياس في ذلك كله يزري بهم ويقول لو رفعتم اصواتكم قليلا -لعل الاهكم ناءم او مشغول ببعض الجواءح وهم في ذلك يصرخون ويجرحون ايديهم بالسكاكين والمزاريق الصغار حتي كانت الدماء تجري من ابدانهم فلما- انقطع -رجاءهم دعا الياس الي نفسه القوم ثم -اقام مذبحا الله وذبح الثور- وجعله عليه وامر	2159	77	0	-6067955474615903976	3221956130089157679	357	893	53.41545486450195	42	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed
317	1	966	828	-6636270028460100563	-4029061759496275370	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0020	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms019	438	وثلاثون وهي امهات الجبال وقد سموها في-ما فسروه منها في جهة الشرق سبعة وفي جهة المغرب خمسة عشر و--في الشمال اثنا عشر و--في الجنوب اثنان والبلدان ---------الكبار ثلاثة وستون -منها -----في ا--لم-شرق -س-----بع---ة ---و---في ا-ل-----مغرب خم------سة وعشر----ون وفي ا-ل--شمال--- تسعة -عشر-- و--في الجنوب اثنا عشر و-------ق-د سموها ---والكور الكبار المعروفة تسع وماءتان -منها -----في ا--لم-شرق -خمس وسبع-ون- ---و---في المغرب -ست وستون-- -وفي الش----مال س---ت و--في ال--جنوب اثنان و-----------ست-و----------------ن ---و--الانهار الكبار المعروفة في جميع الدنيا ستة وخمسون منها لجزء الشرق سبعة عشر ولجزء الغرب ثلاثة عشر ولجزء الشمال تسعة عشر ولجزء الجنوب سبعة و---ا-لاقاليم ال----سبع-ة------ كل -اقليم--- من-----ها ---كا-نه --بسا-ط مفر--وش قد م-د طوله من الشرق --ا-----لي- ---ا--لغرب وعرضه من ---الشمال -الي ---الجنوب -وهذه ال---اق-اليم مختلفة -الطول وا-لعرض فالا	وثلاثون وهي امهات الجبال وقد سموها في ما فسروه منها --لجزء الشرق سبعة و--لجزء ال-غرب خمسة عشر ولجزء ال-جوف اثنا عشر ولجزء القبلة اثنان -البلدان المعروفة الكبار ثلاثة وستون تركنا ترجمتها اذ لم تكن اسماءها عندنا معروفة في اللسان العربي منها لجزء الشرق سبعة ومنها لجزء الغرب خمسة وعشرون ولجزء الج-وف تسعة عشر ولجزء القبلة اثنا عشر الكور الكبار المعروفة تسع وماءتان تركنا ترجمتها اذ لم تكن اسماءها عندنا معروفة في اللسان العربي منها لجزء الشرق خمس وسبعون ولجزء الغرب ست وستون ولجزء الجوف ست ولجزء القبلة اثنان وستون الانهار الكبار المعروفة في جميع الدنيا ستة وخمسون ----------------سبعة عشر ولجزء الغرب ثلاثة عشر ولجزء ال-جوف تسعة عشر ولجزء القبلة سبعة وصف انهار جزء المشرق وعدة اميال كل واحد منها من مخرجها الي اقصي منتهاها نهر طوذريش مخرجه في من ثلاثة مواضع فيصير نهرا واحدا ومصبه في بحر كشبيو وعدة امياله من مخرجه الي موقعه ثمانيماءة واثنان واربعون ميلا	20	19	0	2285277100798311898	8523618295347706467	335	852	51.408451080322266	42	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed
1	1058	397	1492	-6636270028460100563	-4029061759496275370	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0345	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms131	232	مبيعا وجعل ساء----ر بل----ادهم و-----كورهم تءدي اليه الخراج-------------------------------------- ثم قتل جميع اختانه واكثر اقاربه في وقت تعبيته لمحاربة الفرس وكان جميع عسكره ---------اثنين و-عشرين الف فارس وستين الف راجل وكانت مراكبه خمسماءة مركب وثمانين مركبا فحرك بهذه العدة كبار ملوك الدنيا وسار الي الاسكندرية ودخل بيت المقدس وقرب فيه لله تعالي قربانا وخرج يريد محاربة دارا وكان في عسكر دارا ملك الفرس في اول ملاقاته اياه ستماءة الف مقاتل فغلبه الاسكندر	مبيعا وجعل ساءر كور بلد طشالية وبلد اقايية يءدي اليه الخراج ثم غلب بعد ذلك علي اهل اليوقة وطراكية ثم قتل جميع اختانه واكثر اقاربه في وقت تعبءته لمحاربة الفرس وكان جميع عسكره فيما حكي اثنين وثلاثين الف فارس وستين الف راجل وكانت مراكبه خمسماءة مركب وثمانين مركبا فلقد كان في امره اعجوبة اذ كان يقدم نفسه في مثل هذه القلة علي تحريك كبار ملوك الدنيا فضلا عن غلبته وكان في عسكر داري ملك الفرس في اول ملاقاته -----------------------ستماءة الف مقاتل فغلبه الاسكندر	345	131	0	-3745066140168840225	7801281652361754306	186	457	50.765865325927734	32	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed
1	650	196	893	-6636270028460100563	-4029061759496275370	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0347	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms134	156	بنحو من ستين سنة نحو تسعة عشر الف الف الي الف الف ما بين راكب وراجل من اهل بلد العراق وال----شام و----طرسوس و-------مصر و--جزيرة ----------------رودس وجميع ---ا--لبل--دان الذين درسهم الاسكندر اجمعين وكان -سل-طا-ن الدنيا -مقسوما ب--ين -------ق-وا-ده ب-	بنحو من ستين سنة نحو تسعة عشر الف الف الي الف الف ---بين راكب وراجل من اهل بلد ا-شيا- وبلد سورية وبلد طرسوس وبلد جليجية وقبذوخية وبلد مصر وجزيرة روذس وجميع بلدان جبل طوره الذين درسهم الاسكندر اجمعين و-ان قال قاءل ا--نما غلب علي بلدان المشرق قلنا له بل	347	134	0	-5461246677562321969	-3631928846614084809	120	251	62.15139389038086	23	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed
30	31	904	1261	-6636270028460100563	-4029061759496275370	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0344	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms124	549	وهي من ا--عم-ال --ملوك القبط الاول -ومن ا--عما-ل --الفرا---عنة ال-ذين-- --ملكوا مصر -م---ن قديم ال--زم--ان- -ذكر ال------اسكندر -هو الاسكندر -بن فيليب---س بن ام-نته ويقال -امنتاس بن ---هركلش ويقال -هر---قول الجبار الذي هو ابن الاسكندر الاعظم ولي- -اب--وه --فيليبس --ال--مل-ك في -ب---ل----د- -----م--جد----ون---ي-ة -و-يقال- ----م------------قدو----ن--ية -------------خمسا وعشرين سنة استنبط فيها ضروبا من الم-كر وابتدع انواعا من الشر تقدم فيها كل من ولي الملك بها قبله وكان في اول امره قد جعله اخوه الاسكندر رهينة عند امير --------------من الروم ----------فاقام عنده ثلاث سنين و-------------------------كان فيلسوفا ----ف---تعلم عنده ضروب الفلسفة فلما قتل اخوه الاسكندر -----اجتمع -النا-س عل----ي ------تو-لية -فيليبس فول----وه ---اميرا فقام في -السلطا--ن مقاما عظيما -فحار-ب --ا-لروم وغلب عليهم و--مضي الي البرية ف--قتل بها م---------ن الناس الافا وغلب علي مدا---ءن فاجتمع -ل--ه جمع --ل-ا يقاد -وجيش لا يرام فاذل جميع ا--لروم وذهبت ع-ينه ----في ب----عض الحرو----ب----- و-غمر-- ال------بل-دان-- و----ا-ل-مدا--ءن -ع------ما--رة وهدما-- ---و-------سبي-----ا وا-نته-----ا-با ث--م -----حشد جميع- اهل بلد ال--روم-- -وعب--ا-- عسكر-ا ف----يه- م--اءتا- ال-ف- را------جل- ------و-------خمسون- ال-ف فارس سوي م----ن كا-ن فيه من -اصحا-به المقدونيين -ومن غي	وهم من الروم الغريقيين ال-ذي -كانت زوجه النبياذة بنت ثراءش اخت الاسكندر المذكور وهي ام الاسكندر الاعظم وانا راجع الي وصف ذلك في بعض ال-س-نين الماضية باخصر ما يمكنني واجمع ما عليه ان شاء الله الباب الرابع من الج-زء ال-ثالث ولي الملك في بلد مجذونية فلبش بن امنته بن هركلش الذي هو ابو الاسكندر الاعظم بعد بنيان مدينة رومة الي اربعماءة سنة وثلاث وعشرين سنة وكانت ولايته خمسا وعشرين سنة استنبط فيها ضروبا من المنكر وابتدع انواعا من الشر تقدم فيها كل من ولي الملك بها قبله وكان في اول امره قد جعله اخوه الاسكندر رهينة عند امير الطمانيين وهم من الروم الغريقيين فاقام عنده ثلاث سنين واسمه ابمننده الاعظم الذي كان فيلسوفا معروفا وتعلم عنده ضروب الفلسفة فلما قتل اخوه الاسكندر بما كان من خبر امه المعروف وفسقها وانها قد كانت قتلت قبله ولدا لها غيره في خبر لها يوصف فيه فسقها وعهارها وكانت قد قتلت زوجها وتزوجت زوج ابنتها في قصص لها معروفة وكان الملك قد صار الي ولد لها صغير فاجتمع الناس علي تولية فلبش فولوه -اميرا- فقام -في- السلطان مقاما عظيما واكتفي بمحاولة الحروب البرانية ومحارزة المراصد الجوانية وكان اول محاربته مع الاثنياشيين وهم اجل الروم الغريقيين قدرا واوسعهم ملكا واكثرهم عدة وعددا فبعد ا-ن غلب عليهم مضي بحربه الي البرية فقتل بها من الناس الافا لا يوقف علي عددها وافتتح المدينة العظمي ثم مضي محاربا لاهل طشالية وهم اخوة المجذونيين رغبة في	344	124	0	6845613131477824723	4835226040095044809	397	1241	44.23851776123047	44	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed
1183	646	1589	1198	-6636270028460100563	-4029061759496275370	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms1431	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms265	225	ا---ن-- ملكه -سبعين سنة وا----ختلف-وا فيم---ن --يملك -ب---عده- وا-رادو-ا ان--- يقيموا --واحدا -م-ن و----ل-د -اتري-ب -فقال بعض ال-وزراء ود-عا --لجو--ري-اق فتم -لها الامر وملكت -فهذا كان ا-ول -ا---مر -هذا ال---خلي---ج ثم حفر-ه- -----م-رة ---ثا--ني-ة ---ا-دريان- قيصر ----احد ملوك الروم ومن -ال-----نا--س -من --ي---سميه اند-رويانو--س و-من--هم --من يقول- ---ه---و----ريان---وس -قا-ل --في -تا-ري-خ مدي---نة --رومة ----وولي الملك ادري--ان قيص-ر- احد مل--وك ال--روم وكان-----ت ولا-يته ا--حدي وعشرين سنة وهو الذي درس اليهود مرة ثانية اذ كانوا راموا النفاق عليه وهو	ان ينقل اليه السكان من مواضع مختلفة اذ لم تكن اليهود ابقوا بها عامرا ولا منسلا وفعلوا نحو ذلك بمصر وبعسقلان وبثشيذا حتي صاروا الي الاسكندرية فنكبوا فيها وقتل منهم عدد كثير في حربها ثم ثاروا بالكوفة فغزي اليهم قيصر جندا حاربهم وقتل منهم الافا كثيرة واما طريانش قيصر فبيناه يتجول علي مداءن مملكته اصابته علة شديدة فمات بمدينة شلوقية ودفن بها وولي الملك بعده اخوه ادريان قيصر فكانت ولايته احدي وعشرين سنة ادريان قيصر ولي احدي وعشرين سنة فصارت سنو الدنيا الي اخر زمانه خمسة الاف وثلاثماءة وعشرين ----وهو الذي درس اليهود مرة ثانية اذ كانوا راموا النفاق عليه وهو	1431	265	0	-8111350784957588441	-2244217716239095221	165	556	40.46762466430664	14	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed
1137	1	1529	492	-6636270028460100563	-4029061759496275370	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms2158	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms077	207	--ال-له ان يسير- --الي --بعض --م-داءن -صيدا ف----خرج حتي -وافي باب المدينة ---فاذا امراة تحتطب فسا--له--ا---- -ماء يشربه -----و-----خبزا-- -ياكل-ه فاقسمت له- -ا--ن- ----م----ا-- ---عن-دها--- الا مثل غرفة دقيق في اناء وشء من زيت في جرة وانها تجمع الحطب لتقتات منه هي وابنها فبشرها الياس عليه السلام وقال لها لا تجزعي وافعلي ما قلت لك واعملي لي خبزا قليلا قبل ان تعملي لنفسك ولولدك فان الدقيق لا يعجز -------------------------------من الاناء ولا الزيت من الجرة حتي ينزل المطر ففعلت ----ما امرها	وقال له اني امرت هنالك امراة ارمل بان تعولك فلما بلغ الياس الي باب المدينة نظر الي امراة تحتطب فقال لها ايتني بماء اشربه فلما ولت عنه نادي في طلبها وق-ال لها وايتني بشء من فقالت له ونبي الله الا مثل غرفة دقيق في اناء وشء من زيت في جرة وانما اجمع هذا الحطب لاعمل لنفسي ولولدي فناكله ثم نموت فقال لها الياس لا تجزعي بل اذهبي وافعلي علي ما قلت لك واعملي خبزا قليلا قبل ان تعمل لنفسك ولولدك فان هذا ما يقوله رب اسراءيل لا يعجز الدقيق من الاناء ولا الزيت من الجرة حتي ينزل المطر ففعلت علي ما امرها	2158	77	0	-2949479803287449576	3221956130089157679	157	492	42.07316970825195	26	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed
943	49	1379	815	-6636270028460100563	-4029061759496275370	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0344	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms129	380	فبينما هو يجمع هذا الجم----ع-- ------------نظر في تزويج ابنة له يقال لها قلوبطرة من ختنه اخي امراته ----وخال ولده- الاسكندر وجلس ----قبل- ال----عر---س --بيومين ----يحدث قوا--------ده ----ا-----------------------------------ذ سءل ----ع-------ن اي الموتات احق ان يتمناها الانسان فقال الواجب علي الرجل -------القوي الظافر المجرب يريد نفسه ان لا يتمني الموت الا بالسيف فجاة لءلا يعذبه المرض -------------وتحل قوته الاوجاع فعجل له ما تمني ---في ذلك العرس و---ذلك -----انه ----حضر -------------------------ل----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------عبا كان علي الخيل بين ولده الاسكندر وختنه الاسكندر فبينما هو في ذلك غافله احد احداث ا-لروم بطعن	فبين-ا-ه- يجمع هذا الجمع ويعبء هذه التعبءة نظر في تزويج ابنة له يقال لها فلوبطرة من ختنه اخي امراته التي كان اسمها النبياذة واسم ختنه ذلك الاسكندر وهو خال ولده الاسكندر الاعظم فبيناه قبل العرس بيومين يحدث قواده في مجلس له اذ سءل في بعض الحديث اي الميتات احق ان يتمناها الانسان فقال الواجب علي الرجل الشريف القوي الظافر المجرب يريد نفسه ا--لا يتمني الموت الا بالسيف فجاة لءلا يعذبه المرض وتسمجه العلة وتحل قوته الاوجاع فعجل له ما تمني به في تلك العرس وما ضره استخفافه بالالهة الذين كثيرا ما امتهن هياكلهم بالغارة عليها فما جزوه بميتة مستنكرة ولا بعاقبة مستفظعة فاين الذين يزعمون ان البلاء اصابهم لتركهم عبادة الاوثان من تذكر قصة فلبش وان عاقبته كانت علي مثال امنيته وذلك انه حضر لعبا كان علي الخيل بين ولده الاسكندر وختنه الاسكندر فبين-ا-ه- في ذلك غافصه احد احداث اللجذمونيين	344	129	0	6845613131477824723	315357497115514686	300	774	49.09560775756836	54	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed
1040	1	1590	649	-6636270028460100563	-4029061759496275370	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0346	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms134	491	الفرس والنظر فيه وقسمته علي ----عسكره ثلاثين يوما ثم مضي -----الي مدينة ---ال-فرس التي كانت ----را---س ----مملكتهم والتي -اجتمعت فيها اموال الدنيا ونعمها فهدمها و-ن-هب ما فيها --فبلغه عن دارا انه صار عند قو--م- -----م-------كبلا في كبول من فضة -----------فته----يا- --وخر-ج في ----ست--ة ---------------------------الا--ف--- ف-وجده بالطريق----- مجروحا جراحات كثيرة فلم يلبث ان هلك منها فاظهر الاسكندر الحزن عليه والمرثية له وامر بدفنه في مقابر الملوك -من -اهل مملكته وكان في امر هذه الثلاث --معارك عبرة لمن اعتبر ووعظ لمن اتعظ ا-ذ قتل فيها من اهل مملكة واحدة نحو من خمسة عشر الف الف بين راكب وراجل من اهل بلد اسيا وهي العراق وقد كان قتل من اهل تلك المملكة قبل ذلك	الفرس والنظر فيه وقسمته علي اهل عسكره ثلاثين يوما ثم مضي منها الي مدينة برشبلو لم التي كانت بيضة الفرس وراس ملك-هم -التي كانت -اجتمعت اموال الدنيا ونعمها فهدمها وانتهب ما فيها ثم بلغه عن داري انه صار عند قوم من اللجذمونيين مكبلا في كبول من فضة وكان الذي اسره دمشقان بن ارنت بن خلب فتهيا لاتباعه وخرج متقدما في ستة الاف فارس فالفاه بالطريق وحدة مجروحا جراحات كثيرة فلم يلبث ان هلك منها فاظهر الاسكندر الحزن عليه والمرثية له وامر بدفنه في مقابر الملوك قال هروشيوش فلقد كان في امر هذه الثلاث المعارك عبرة لمن اعتبر ووعظ لمن اتعظ انه قتل فيها من اهل مملكة واحدة نحو من خمسة عشر الف الف بين راكب وراجل من اهل بلد اشيا -----------وقد كان قتل من اهل تلك المملكة قبل ذلك	346	134	0	503151924999126233	-3631928846614084809	386	662	74.16918182373047	82	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed
37	1	603	733	-6636270028460100563	-4029061759496275370	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0346	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms133	364	-- ملوك الدنيا خاضعين له فعفا عن بعض ونفي بعضا وقتل بعضا --ومضي الي احراز طرسوس وكانت مدينة زاهرة قديمة عظيمة الشان و----اهلها قد وثقوا بعون اهل افريقية لهم لصهر كان بينهم فحاصرهم فيها حتي افتتحها --ومضي منها ---ا-------ل--ي- -----رودس والي مصر فانتهب الجميع --وبني مدي--نة ال----ا---سك-ندري---ة ---با-رض مصر --وقا-ل هروش--ي----وش ---وله في--- بنيا--نه---ا- -اخبار -طوي-لة --وسيا-سا-ت كرهنا تطويل ---كتا-بنا بها -ثم ا---ن دا-را --لما- ي---ءس من- -م-----صا-لحته- --اقبل- -في ار-----بعما---ءة ----ال---ف را--جل -وما------ءة ا---لف -فا-رس --فت-لقي الاسكندر -م-قب-لا من -ناحية --مصر -في ا--ع-مال م-دي---نة -طرسوس -فكانت بينهما مع---رك--ة عجيبة شنيعة اجته--ادا -من الروم عل-ي ما كانوا خبروه و-اعت--ادو-ا --من الغلبة والظفر واجتهادا م--ن ال---	من ملوك الدنيا خانعين له فعفا عن بعض ونفا بعضا وقتل بعضا ثم مضي الي احواز طرسوس وكانت مدينة زاهرة قديمة عظيمة الشان وكان اهلها --واثقين بعون اهل افريقية لهم لصهر كان بينهم فحاصرهم فيها حتي افتتحها ثم مضي منها فاصاب بلد جليجية وبلد روذس وبلد مصر وانتهب الجميع ثم بلغ الي بيت الوثن الذي كان في ذلك الزمان ليوبش وهو اسم المشتري الدري ليساله ويستر بمساءلته اياه ما كان يرمي به من عهار امه وجهالة ابيه فدعا القيم علي ذلك الوثن وامره سرا ان يجاوبه عنه بما احب ان يظهر من قوله قال هروشيوش هذا حكته كتب المجوس فاقروا بحكايتهم ذلك ان تلك الالهة كانت عند الاسكندر صما بكما اذ في حكم القيم الجواب عنها بما يوافقه ويوافق الساءل وان-ما فعل ذلك الاسكندر مستهزءا به لانه كان ا-علم الناس انها لا -تعقل ولا تفهم ولا تسمع ولا تجاوب وفي رجوعه من مكان الوثن	346	133	0	503151924999126233	-9018933728813023257	270	737	49.3894157409668	32	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed
