begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	shard	uid	uid2	ch_match	align_len	matches_percentage	w_match	series_b1	series_b2
775	489	1243	1098	-4029061759496275370	3485423447167391186	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms122	0845Maqrizi.KhabarCanBashar.MMS00013-ara1.ms2220	286	ي-ته- --ستا و--عشري----ن ---سنة ال---با---ب -ال-ثالث م-ن ال----جزء ---ا----لثا-لث ارتشخشار ا----وقش ولي ستا ------وعشر--ين سنة -فصا--رت سن-----و -ا--لدني-ا الي -اخر زما-----نه- ارب--عة ----ا--لاف -وثم----انيماءة -وسبعا-- --وارب-عين سنة ---وفي ---زمانه- -كان -دمش-تيان ا-لمتكلم المجذوني وارسططالي-س بن نم-وفاخش ---ا--لمجذو----ني ---الفي-لسو---ف الحكيم وا---ذ -ذاك -م------ا-ت-- ا-فلاطون ال-فيلسوف بمدين--ة -----اثنيا وان اوقش --هذا---- المل-ك -الفارس-ي ---هو الذي -نفا جماعة من اليهود عن اوطانهم واسكنهم في بلاد اركانيه عند البحر المسمي كشبيه وهو الذي قهر اهل مصر ومضي الي مدينة صيدا وهدمها واستاصلها وله حروب كثيرة لم	يعدهم العون والعطايا علي محاربة الاتنياشيين قال وولي ملك الفرس بعد دارا نوطو ابنه ارتشخشار ابن دارا بن شختا بن دارا اربعين سنة ولما ولي تنازع هو واخوه جيرش ابن دارا وتارت بينهم حرب كان سببها بلاء عظيم في كثير من كور فارس حتي تبارزا اخر ذلك في معركة لها فطعن جيرش اخاه ارتشخشار فنجا منه بسرعة علي فرسه تم احاطت فرسانه بجيوش فقتل وهزم جيشه وانتهت محليه واصيبت جميع امواله واحتوي ارتشخشار علي الملك تم انشغل بحرب القبط قال وولي ملك الفرس الملقب باوفش ستا وعشرون سنة فنفي جماعة من اليهود عن اوطانهم واسكنهم في بلاد اركانيه عند البحر المسمي كشنيد --و------قهر اهل مصر ومضي الي مدينة صيدا وهدمها واستاصلها وله حروب كثيرة ثم	122	2220	0	-6134339487686157282	-5939227249582688749	211	617	46.35332107543945	26	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0845Maqrizi.KhabarCanBashar.MMS00013-ara1
11	464	1117	1626	-4029061759496275370	3485423447167391186	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms034	0845Maqrizi.KhabarCanBashar.MMS00013-ara1.ms2611	1088	ا-ع كل سن فلما غضب الله------ لذلك عليهم امطر علي موضعهم نارا وكبريتا ----احترق -جميع البلد واهله احتراقا صار اثره الي اليوم شاهدا باقيا دالا علي عقوبة الله------ الاجلة الباقية علي الكافرين وصار شخص البلد الي اليوم قاءما ولكن ترابه اذا لمس عاد رمادا ويوجد فيها ثمار يكاد الناظر اليها يشتهي اكلها فاذا جنيت وجدت محترقة وصارت السهلة التي كان يسقيها نهر الاردن بحيرة فبلغ من سخط الله عليهم لامور قد يحسبها بعض الجهال صغيرة ان بعث علي الارض التي كانوا ي-سك-ن---و----ها ببركتها الماء ----------لتكون مقفرة سرمدا ويكون السخط ظاهرا عليها ابدا وفي ذلك من حكم الله ------ما يفهم به كيف عاقب- الله------ اهل الجراة عليه في السالف وكيف يقدر علي معاقبتهم في العاجل وكيف هو معاقب-هم في الاجل وانما نسبوا الي لوط لان لوط بن حران بن تارح ابن اخي ابراهيم الخليل كان ساكنا مع عمه ابراهيم في مكان واحد حتي كثرت ماشيتهما ونمت انعامهما وضاق الموضع بهما فقال له ابراهيم سر ناحية بماشيتك وض-ففك وخولك واسير انا ناحية ان اخذت شمالا اخذت يمينا وان اخذت يمينا اخذت شمالا فان خولنا وعبيدنا قد كثروا وانا اتوقع ان يقع بين عبيدنا تنازع وتشاجر فيفسد ما بيننا فاحتمل لوط بجميع ماله وخوله حتي سكن في هذه المداءن المذكورة فاقام فيها داعيا لهم ان يرجعوا الي الله ------وناهيا لهم عن ركوب الفواحش	اهل كل سن فلما غضب الله تعالي لذلك عليهم امطر علي موضعهم نارا وكبريتا حتي احترق وجميع البلد واهله احتراقا صار اثره الي اليوم شاهدا باقيا والا-علي عقوبة الله تعالي الاجلة الباقية علي الكافرين وصار شخص البلد الي اليوم قاءما ولكن ترابه اذا لمس عاد رمادا ويوجد فيها تمار يكاد الناظر اليه- يشتهي اكلها واذا جنيت وجدت محترفة وصارت السهلة التي كان يسقيها نهر الاردن بحبره فبلغ من سخط الله عليهم لامور قد يحسبها بعض الجهال صغيرة ان بعث علي الارض التي كانوا يمسكونها ويعيشون ببركتها الماء بعد النار لتكون مقفرة سرمدا ويكون السخط ظاهرا عليها ابدا وفي ذلك من حكم الله تعالي ما يفهم به كيف عاقبه الله تعالي اهل الجراة عليه في السالف وكيف يقدر علي معاقبتهم في العاجل وكيف هي معاقبتهم في الاجل وانما تببوا الي لوط لان لوط بن حزان بن تارح ابن اخي ابراهيم الخليل كان ساكنا مع عمه ابراهيم في مكان واحد حتي كثرت ماشيتهما ونمت انعامهما وضاق الموضع بهما فقال له ابراهيم سر ناحية بماشيتك وضعفتك وحولك واسير انا ناحية ان اخذت شمالا اخذت يمينا وان اخذت يمينا اخذت شمالا فان خولنا وعبيدنا قد كثروا وانا اتوقع ان يقع بين عبيدنا تنازع وتشاجر فيفسد ما بيننا فاحتمل لوط بجميع ماله وحوله حتي سكن في هذه المداءن المذكورة فاقام فيها داعيا لهم ان يرجعوا الي الله تعالي وناهيا لهم عن ركوب الفواحش	34	2611	0	-4856426944469564543	-7874385389403146337	879	1164	93.47078704833984	186	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0845Maqrizi.KhabarCanBashar.MMS00013-ara1
778	1	1454	792	-4029061759496275370	3485423447167391186	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms098	0845Maqrizi.KhabarCanBashar.MMS00013-ara1.ms2215	572	ايديهم علي البنيان وكتب الي عماله يامرهم بانفاق الخراج في معونتهم وان يعطوهم كل ما احتاجوا اليه واوجب الصلب والنفي وكل نوع من العذاب علي كل من عرض لهم وملكهم الناس وكان لهذا سبب هو مذكور في كتاب الديوان المشهور وذلك من قتل هامان الوزير المطالب لهم علي يدي تلك الجارية من اليهود التي كان تزوجها الملك اختصرنا ذكره -للاختصار و-ق------لد --عزير ------بن- ----------------------------------------------------------------------------------------------------------------------شمويل القس اله-روني النبي الحكومة في البلدان المجاورة لهم فرجعوا الي الشام من جميع الافاق وبنوا المدينة والبيت بمعونة ملك الفرس لهم ورءيسهم صروبابيل بن صلتيال بن يخونيا من سبط يهوذا ثم من رهط سليمان بن داءد واقاموا اود سلطانهم وسنتهم واعيادهم وشروط قسيسيهم علي ما كانوا عليه قبل غارة بخت نصر عليهم و---كان--ت-- لهم بعد ذل---ك -ا--خبار-- كثير-----ة ---مع ا---لاجناس ال-م-	ايديهم علي البنيان وكتب الي عماله يامرهم بانفاق الخراج في معونتهم وان يعطوهم كل-ما احتاجوا اليه واوجب الصلب والنفي وكل نوع من العذاب علي كل من عرض لهم وملكهم الناس وكان لهذا سبب وكان من قبل ---------------------------------هامان الوزير المطالب لهم علي يدي---- الجارية من اليهود التي كان تزوجها الملك قلت قد وهم هروشيوس فان واقعة هامان الوزير انما كانت في ايام اردسين بن ماتك ورجوع بني اسراءيل الي بيت المقدس وعمارته قد كان قبل واقعة هامان فاعلمه قال هروشيش وقلد عزيز بن شمويل القس الهاروني النبي الحكومة في البلدان المجاورة لهم فرجعوا الي الشام من جميع الافاق وبنوا المدينة والبيت بمعونة ملك الفرس لهم ورءيسهم ضزءبابيل ----------بن يخونيا من سبط يهوذا ثم من رهط سليمان بن داود واقاموا اود سلطانهم وسننهم واعيادهم وشروط قسيسيهم علي ما كانوا عليه قبل غارة بخت نصر عليهم وبعد ان اتفق له- هذه الامور دام محاربه امير شيسبة واسمه انطيره ولي الامر	98	2215	0	4217654172307347321	2518264378364197000	462	840	68.0952377319336	93	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0845Maqrizi.KhabarCanBashar.MMS00013-ara1
1	14	1658	1525	-4029061759496275370	3485423447167391186	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms137	0845Maqrizi.KhabarCanBashar.MMS00013-ara1.ms2233	1269	حتي كاد اصحابه ينهزمون فلما تغلبوا وانهزم القوم امامهم مضي الاسكندر--- الي مدينتهم العظمي فكان اول من صعد علي سورها ومن عجيب فعله انه ترامي في داخلها وحده وكان خبره في تلك المدينة خبرا ما يكاد سامعه يصدق به لان اهلها ثاروا عليه واجتمعوا اليه فكان من -----ا-عجب ا--لا يكونوا اهلكوه بصياحهم وانفاسهم لكثرتهم فضلا عن مقاتلتهم له ورميهم -----فقاتلهم حتي اجحموا عنه وكانوا لما ضيقوا عليه وكادوا يقهرونه ضم ظهره الي السور وقاتلهم حتي فهم اهل العسكر صياحه وصياحهم فهجموا علي ثلم السور ثم افتتحوا المدينة واصاب الاسكندر في تلك الوقيعة سهم في بدنه فاجتهد حتي قتل الذي رماه ونهض اليه علي ركبتيه ثم ركب من هنالك المراكب ومضي مع ريف البحر المحيط حتي وقف الي المدينة التي كان يدعي اميرها اميرية فلما قاتلها ذهب من عسكره في الجزء الاعظم لكثرة ما واقعهم من النشاب المسمومة حتي عرف الاسكندر في نومه بعقير نافع لذلك السم فسقاه اهل عسكره فلم ياخذ فيهم السم بعد ذلك وهذا الدواء معروف عند الاطباء منسوب اليه وصبر علي المدينة حتي افتتحها ثم استدار الاسكندر حتي خرج علي البحر المحيط الي نهر الهند ورجع عليه ثم بلغ بابيل فاذ ذلك اتته رسالات جميع ملوك الدنيا من افريقية والاندلس والغاللين والفرنج والصقليين والسردانيين والايطاليين والشيسيين وجميع ملوك الدنيا لان وقاءعه في ملوك المشرق هالت ملوك المغرب فتوقعوا اقباله اليهم وسارعوا الي الانقياد له والدخول في طاعته وله معهم ومع رسلهم قصص واخبار ومجالس كثيرة طويلة اختصرناها رغبة في الايجاز وكراهية في التطويل ولو استقصينا جميع اخباره وحروبه ومسيره في البر والبحر لطال الكتاب ولكنا اختصرناه ليخف علي القارء فبيناه في بلد بابيل سقاه بعض اعوانه سما بما ادخله فيه بعض اعداءه فمات وقد كملت له اثنتان واربعون سنة وحمل جسده ال----ي-- الاسكندرية -----------وبها دفن وترك سلطان الدنيا مقسوما بين قواده --فيا ------لقسوة قل--و-ب ا-ل--ناس ويا -ل-برد ---اكبا--دهم --ما بال قل----وبهم- لا--- تتفطر -وما ---شا--ن اعي	حتي كاد اصحابه ي-هزمون فلما يغلبوا وانهزم القوم امامهم مضي الاسكندر مه الي مدينتهم العظمي فكان اول من صعد علي سورها ومن عجيب فعله انه ترامي في داخلها وحده وكان خبره في تلك المدينة----- ما يكاد سامعه يصدق به لان اهلها نادوا عليه واجتمعوا اليه فكان من اعجب العجب ان لا يكونوا اهلكوه بصياحهم وانفاسهم لكثرتهم فضلا عن مقاتلتهم له ورميهم اياه فقاتلهم حتي احجموا عنه وكانوا لما ضيقوا عليه وكادوا يقهرونه ضم ظهره الي السور وقاتلهم حتي فهم اهل ال-سور صياحه وصياحهم فهجموا علي ثلم السور تم اقتحموا المدينة واصاب الاسكندر في تلك الوقيعة سهم في بدنه فاجتهد حتي قتل الذي زماه ونهض اليه علي ركبتيه ثم ركب--- هنالك المراكب ومضي مع ريف البحر المحيط حتي وقف علي مدينة فلما قاتلها ذهب من عسكره في قتالها -----------------------الجزء الاعظم لكثرة ما واقعهم من النشاب المسموم- حتي عرف الاسكندر في قومه بعقار نافع لذلك السم فسقاه اهل عسكره فلم ياخذ فيهم السم بعد ذلك وهذا الدواء معروف عند الاطباء منسوب اليه وصبر علي المدينة حتي افتتحها تم استدار الاسكندر حتي خرج علي البحر المحيط الي نهر الهند ورجع عليه ثم بلغ باب-ل فا--تته -بها رسالات جميع ملوك الدنيا من افريقيا والاندلس والفرنج والصقليين والسودانيين وساءر الملوك -------------------------------------لان وقاءعه في ملوك المشرق هالت ملوك المغرب فتوقعوا اقباله اليهم وسارعوا الي الانقياد له والدخول في طاعته وله معهم ومع رسلهم قصص واخبار ومجالس كثيرة طويلة فبينما هو في مدينة بابل سقاه بعض اعوانه سماء ---------------------------------------------------------------------------------------------------------------------------------------------ادخله فيه بعض اعداءه فمات وقد كملت له اثنتان واربعون سنة وحمل جسده الي مدينة الاسكندرية من ارض مصر وبها دفن وترك سلطان الدنيا مقسوما بين قواده بعدما زلزل العالم كله وعم اهله بالبلاء العظيم فهذا ما تلخص في اخبار الاسكندر من تاريخ مدينة روما وهي اقرب الي	137	2233	0	-7113812852581955531	6626644025413732619	1024	1727	73.48002624511719	205	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0845Maqrizi.KhabarCanBashar.MMS00013-ara1
794	41	1336	766	-4029061759496275370	3485423447167391186	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms083	0845Maqrizi.KhabarCanBashar.MMS00013-ara1.ms2413	179	ا بن امشيا بن يواش بن احزيا بن يهورام بن يهوشفاظ بن اشا بن ابيا بن رجيعام بن سليمان بن داءد اربعة الاف واربعماءة وثلاثا واربعين سنة ولي الملك وهو ابن خمس واربعين سنة واسم امه ترشا بنت صدوق القس الهروني وكان صالحا تقيا علي مذهب عوزيا ابيه غير ان البامات لم تنقطع في ايامه من ارض يهوذا -------------------------------------------------------------------------------------------------------------------وهو الذي بني باب بيت الله الاعلي وكان في زمانه من الانبياء شعيا وهوشع وميج-ا وفي زمانه -ولي ارض ا--يطالية عند --اللطين---يين روملش بن -مركه ال---ذي ---بني -مدينة ر-ومة و-في زمانه ا-بت-دا-- -مل--ك --بلد -شيرية بالتغلب علي-- ب-عض --م----داءن -يه-و-------------ذا والت-ضييق -ع---ليهم ثم ---توفي ---يوثام بن عو--زيا امير يهوذا --و	بابل بخت نصر الاول وكان لعهده من الانبياء يهوشع وعوزيا واموض واشعيا ويونس بن متي وهو يناتان وبلغت عساكر عزيا الف بدعاء الكوهن لما ارد ان يخالف سنة التوراة في استعمال البخور وهو محرم علي سبط لاوي فبرض ولزم بيته وصار ابنه يءام ينظر في امر الملك ثم تغلب علي ابيه فهلك وكانت سيرته مستقيمة الا انه لم يقطع اسباب الاوثان كلها وملك يوثام وكان صالحا تقيا فتغلب ملوك الجزيرة علي اليهود ومات لست عشرة من ملكه وهو الذي بني باب بيت الله الاعلي وكان في زمانه من الانبياء شعيا وهوشع ومسجيا وملك ابنه احان وهو ابن عشرين سنة فخالف سنة اباءه وعبد هو وقومه الاوثان وقربوا لها القرابين وذبح اجار لالهته احد اولاده وحارب الارمن واستجاش عليهم بملك الموصل فزحف معه وحصر دمشق فملكها واستباحها وعاد عنهم ثم عاد الي محاربتهم فهزموه وصلوا من يهوذا نحو	83	2413	0	-661669885034582406	-7832206851431498392	125	725	24.689655303955078	16	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0845Maqrizi.KhabarCanBashar.MMS00013-ara1
985	136	1522	890	-4029061759496275370	3485423447167391186	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms071	0845Maqrizi.KhabarCanBashar.MMS00013-ara1.ms2409	308	-ل-- ف-صا-ر --اميرا--- علي- -ا---لعشر-ة اسبا-ط من ----ب----ني ---اسر-------اءيل التي- --خرجت ---عن ر---ج-يعا--م بن سلي---مان---- ---الذي -ولي ال-------م-لك ب---عد ابيه فولي رجيعام ----الملك عل---ي ب--ني اسرا-ءيل بعد-- ابيه مدة سبع ع-شرة سنة --وكان يوم و-لي- الم-لك ----ا--بن --ا-حدي ---وا-ربعين --سن-ة وكا---ن-ت ا-مه -------ن--عما -بنت ناش ملك --بني عمون -يربعا---م-- --------بن- سليما-----ن ----بن- دا-ءد -ولي س---بع عشر---ة سنة فصارت سنو ال--دنيا --الي اخر زمان- رجي--عا-م -ا--ر------بعة ---ا--ل-اف -----وما---ءتي--ن ---وا------حدي و-عشرين س----ن--------ة ولي ا-----لملك وهو ابن احدي واربعين سنة وهو الذي تفرق ت ب نو اسراءيل علي يديه وخرجت عن طاعته العشرة الاسباط ----------وبقي اميرا علي السبطي ن وهما -سبط --يهوذا وسبط --بنيا---مين -وكان من -خبره ا-ن خيار بني اسراءيل	عليه فم اوريشليم وامدت اليه ماءة وعشرين قنطارا من الذهب ولءلء وجواهر واصنافا من الطيب والمسك والعنبر فاجارها واحسن اليها وانصرفت هكذا في كتاب الانبياء من كتبهم ثم انتقض علي سليمان هذرون ملك الارمن بدمشق وهداد ملك ادوم وكان قد- ولي علي ضواحي بيت المقدس وجميع اعماله برتعام بن نباط من سبط افراثيم وكان خبازا فغنمه الله علي لسان احيا النبي في ذلك فاراد قتله فهرت الي مصر وتزوج بابنة ملكها فولدت له ابنه ناباط فمات سليمان لاربعين سنة من ملكه وقيل اثنين وخمسين قدفن عند ابيه داود وافترق ملك بني اسراءيل من بعده كما سياتي ان شاء الله تعالي وذلك ان سليمان لما توفي ولي ابنه رحبعم وهو ابن احدي واربعين سنة وهو الذي تفرق-ت ب-نو اسراءيل علي يديه وخرج--------ت- العشرة الاسباط علي طاعته وبقي اميرا علي --سبط- يهو-ذا وسبط بنيامين -فقط في عمارة بيت لحم وغزة وصور واشتد علي بني اسراءيل	71	2409	0	4482101899831416231	8040519077580780058	223	771	39.9481201171875	23	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0845Maqrizi.KhabarCanBashar.MMS00013-ara1
25	445	489	1052	-4029061759496275370	3485423447167391186	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms129	0845Maqrizi.KhabarCanBashar.MMS00013-ara1.ms2228	289	--م -برثيون واشطاراش و----طولا فبي-نا--ه- ------يجم-ع -ه---ذا- ال-جم--ع ويع--بء --ه----ذه ال-تعبءة -----ن--ظر ف-ي تزوي--ج ابنة له -يقال-------- -لها فلو---بطر-ة من ختن-ه اخي -ا-----مر---اته ال-----تي كا--ن اسم--ه-ا ال-نبيا-ذة -واسم ختن-ه ذل-------ك -----الاسكندر ----وهو خا--ل ولده الا-سكندر الاعظم فبينا-ه ---قبل ال--عرس ب--------يومي--ن يحدث قوا---ده ----في مجلس -له ا-ذ س-ءل في- -بعض --ا---لحديث- اي الميتات احق ان يتمناها الا-نسان فقال الواجب علي الرجل الشريف القوي الظافر المجرب يريد نفسه ا--لا يتمني الموت الا بالسيف فجا-ة لءلا يعذبه المرض وت---سمجه ال--علة وتحل قوته الاوجاع فعجل له ما تمني به في -تلك ا--	وعم البلدان بالغارات والهدم والسبي والنهب تم حشد جميع اهل بلاد الروم وعبا عسكرا فيه ماتتا الف راجل وخمسون الف فارس سوي من كان فيه من المجدونيين اصحابه ومن غيرهم من اجناس اليونانيين يريد غزو الفرس قبينما هو يجمع هذا الجمع اراد تزويج ابنته فلوبطرة من ختنه الاسكندر بن تراوش امير بلد برطاريه من ال-روم وهو اخو امراته النياذه بنت تراوش وهي ام ولد- الاسكندر الاعظم وجلس قبل العرس بيومين يحدث قواده اذ سثل اي الميتات احق ان يتمناها الا نسان فقال الواجب علي الرجل الشريف القوي الظافر المجرب يعني نفسه ان لا يتمني الموت الا بالسيف فجاءه ليلا يعدبه المرض وتحل قوته الاوجاع فعجل الله -له ما- تمني به في ت-لك العرس وذلك انه	129	2228	0	315357497115514686	-2802672332715778524	214	612	47.22222137451172	20	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0845Maqrizi.KhabarCanBashar.MMS00013-ara1
32	871	522	1560	-4029061759496275370	3485423447167391186	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms124	0845Maqrizi.KhabarCanBashar.MMS00013-ara1.ms2227	307	هم من ال---روم الغريقيين ا-لذي- ---كانت زوجه النبيا-ذة بنت -ثرا--ءش اخت ا-ل-اسكندر المذك-ور -وهي ام الاسكندر ---ال------اعظم وانا ر----ا-ج-----ع ال-ي وصف ذلك في -بع-ض ال-س-ن-----ين الماضية با-خصر ما -يم-كنني و--ا--جمع -ما عليه --ا--ن شاء ---ا---لله الباب الرابع- من- ---ال--جزء ال---ثالث -ولي الملك في بل---د -مجذوني--ة -فلبش ---بن ----ا--منته --بن ---هرك-لش --الذي ----ه-و ---ابو-- الاسك-ن---در ا----لا----عظم-- -بعد ---بني--ا---------ن ------م-دين-ة --رومة الي ا-ربعم-اءة --سنة و-----ثلا-----ث ---------وعشري----------------ن-- --سنة -----وكان----ت- -ولا-يته خمسا وعشرين سنة استنبط فيها ضروبا من المنكر وابتدع انواعا من الشر تقدم فيها كل من ولي الملك بها قبله وكان في اول امره قد جعله اخوه	هم من ولد دارا فلما ق-ام اردشير بن بابك -قتل الاشغانية كما ستراه ان شاء الله تعالي الاسكندر بن قلبش الاسكندر بن فلبش بن امثته بن هركلش الجبار بن الاسكندر الاعظم ويعرف الاسكندر صاحب الترجمة بالاسكندر المقدوني ويقال فيه الاسكندر الاعظم وهو يوناني ومن الناس من يزعم انه ذو القرنين الذي ذكره الله تعالي في القران والذي يظهر انهما اثنان فذو القرنين غربي والاسكندر يوناني وبينهما دهر طويل وقد كان فلبش ابو الاسكندر ملك ببلد مجدونيه التي يقولها بعضهم مقدونية بالقاف وهي احدي مداءن الروم وكانت ولايته في سنة ثلاث وعشرين واربعماءة من بناء مدينة روما وكانت مدته في الملك خمسا وعشرين سنة استنبط فيها ضروبا من المنكر وابتدع انواعا من الشر يقدم فيه- كل من ولي الملك بها قبله وكان في اول امره قد جعله اخوه	124	2227	0	4835226040095044809	5946233945783389391	220	692	44.36416244506836	29	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0845Maqrizi.KhabarCanBashar.MMS00013-ara1
1189	1	1585	380	-4029061759496275370	3485423447167391186	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms132	0845Maqrizi.KhabarCanBashar.MMS00013-ara1.ms2230	286	الاسكندر جميع عسكر الفرس واصاب فيه من الذهب والفضة والامتعة الشريفة ما لا تحصي كثرة واصيب في جملة الاس-ري ام داري و--زوجه واخته وابنتاه فطلب داري فديتهن من الاسكندر بنصف ملكه فلم يجبه الاسكندر الي ذلك ثم ان داري عبا مرة ثالثة -----الفرس من عند اخرهم واستجاش بكل من قدر عليهم من الامم فبيناه يعبء لذلك بعث الاسكندر قاءدا يدعي يرميون بن مجذونيا في اصطول للغارة علي بلد الفرس ومضي الاسكندر الي بل--د -سورية -وال-	الاسكندر جميع عسكر الفرس واصاب فيه من الذهب والفضة والامتع--------ة ما لا يحصي كثرة واصيب في جملة الاساري ام دارا وامراته واخته وابنتاه فطلب دارا قديتهن من الاسكندر بنصف ملكه فلم يجبه ---------الي ذلك تم ان دارا عبا مرة ثالثة وحشد الفرس من عند اخرهم واستجاش بكل من قدر عليه من الامم فبينما هو يعني كذلك بعث الاسكندر قاءدا مجدونيا في اسطول -------------للغارة علي بلد الفرس ومضي الاسكندر الي الشام فتلقاه هنالك	132	2230	0	7002854641275350999	7543072457349345702	229	409	69.92665100097656	45	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0845Maqrizi.KhabarCanBashar.MMS00013-ara1
988	1	1607	625	-4029061759496275370	3485423447167391186	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms132	0845Maqrizi.KhabarCanBashar.MMS00013-ara1.ms2225	594	حتي انهزم داري ونزلت الوقيعة بالفرس فقتل من رجلهم نحو من ثمانين الفا ومن فرسانهم نحو من عشرة الاف واسر منهم نحو من اربعين الفا ولم يسقط من المجذونيين الا ماءتان وثلاثون راجلا وماءة وخمسون فارسا فانتهب الاسكندر جميع عسكر الفرس واصاب فيه من الذهب والفضة والامتعة الشريفة ما لا تحصي كثرة واصيب في جملة الاس-ري ام داري وزوجه واخته وابنتاه فطلب داري فديتهن من الاسكندر -بنصف ملكه فلم يجبه الاسكندر الي ذلك ثم ان داري عبا مرة ثالثة----- الفرس من عند اخرهم واستجاش بكل من قدر عليهم من الامم فبينا-ه- يعبء لذلك بعث الاسكندر قاءدا يدعي يرميون بن ----مجذونيا في اصطول للغارة علي بلد الفرس ومضي الاسكندر الي بلد سورية والشام فتلقاه هنالك كثير --	حتي انهزم دارا ونزلت الوقيعة بالفرس فقتل من رجلهم نحو من ثمانين الفا ومن فرسانهم نحو من عشرة الاف واسر منهم نحو من اربعين الفا ولم يسقط من المجدونيين الا ماتتان وثلاثون راجلا وماءة وخمسون فارسا فانتهب الاسكندر جميع عسكر الفرس واصاب فيه من الذهب والفضة والامتعة الشريفة ما لا يحصي كثرة واصيب في جملة الاساري ام دارا وزوجه واخته وابنتاه فطلب دارا قديتهن من الاسكندر وبنصف ملكه فلم يجبه ال---------ي ذلك تم ان دارا عبا مرة ثالثة وحشد الفرس من عند اخرهم واستجاش بكل من قدر عليه- من الامم قبينا هو يعني لذلك بعث الاسكندر قاءدا يدعي يرميون بن يوب مجدونيا في اسطول للغارة علي بلد الفرس ومضي الاسكندر الي بلد سوريا والشام فتلقاه هنالك كثير من	132	2225	0	7002854641275350999	679553148328452170	480	634	93.69084930419922	95	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0845Maqrizi.KhabarCanBashar.MMS00013-ara1
