version_uri	date	author_ar	author_lat	book	title_ar	title_lat	ed_info	id	status	tok_length	local_path	tags	author_from_uri	author_lat_shuhra	author_lat_full_name	char_length
0664IbnTawus.KashfMahajja.Shia001377-ara1	0664	السيد ابن طاووس	Ibn Tawus	0664IbnTawus.KashfMahajja	كشف المحجة لثمرة المهجة	Kashf Mahajja	1370 - 1950 م	Shia001377	pri	45680	../data/0664IbnTawus/0664IbnTawus.KashfMahajja/0664IbnTawus.KashfMahajja.Shia001377-ara1	GAL@literature-islamic :: _HADITH :: GAL@sciences-occult :: GAL@literature-arabic :: _SHICI :: GAL@period-postclassical :: GAL@1000-1258CE :: CENT0700 :: Shia@مصادر الحديث الشيعية ـ القسم العام :: born@Iraq_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Tawus			193793
0664IbnTawus.LuhufFiQatlaTufuf.Masaha002860-ara1	0664	السيد علي بن موسى بن طاووس	Ibn Tawus	0664IbnTawus.LuhufFiQatlaTufuf	اللهوف على قتلى الطفوف‏	Luhuf Fi Qatla Tufuf	العالم‏	Masaha002860	sec	20121	../data/0664IbnTawus/0664IbnTawus.LuhufFiQatlaTufuf/0664IbnTawus.LuhufFiQatlaTufuf.Masaha002860-ara1	GAL@literature-islamic :: GAL@literature-arabic :: GAL@sciences-occult :: _SIRA :: _IMAM :: GAL@period-postclassical :: GAL@1000-1258CE :: _NABI :: CENT0700 :: Shia@مصادر سيرة النبي والائمة :: born@Iraq_RE	Ibn Tawus			81914
0664IbnTawus.LuhufFiQatlaTufuf.Shia003705-ara1	0664	السيد ابن طاووس	Ibn Tawus	0664IbnTawus.LuhufFiQatlaTufuf	اللهوف في قتلى الطفوف	Luhuf Fi Qatla Tufuf	1417	Shia003705	pri	35984	../data/0664IbnTawus/0664IbnTawus.LuhufFiQatlaTufuf/0664IbnTawus.LuhufFiQatlaTufuf.Shia003705-ara1	GAL@literature-islamic :: GAL@literature-arabic :: GAL@sciences-occult :: _SIRA :: _IMAM :: GAL@period-postclassical :: GAL@1000-1258CE :: _NABI :: CENT0700 :: Shia@مصادر سيرة النبي والائمة :: born@Iraq_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Tawus			149667
0664IbnTawus.MalahimWaFitan.Masaha002335-ara1	0664	السيد علي بن موسى بن طاووس	Ibn Tawus	0664IbnTawus.MalahimWaFitan	الملاحم و الفتن في ظهور الغائب المنتظر عجل الله فرجه	Malahim Wa Fitan		Masaha002335	sec	50930	../data/0664IbnTawus/0664IbnTawus.MalahimWaFitan/0664IbnTawus.MalahimWaFitan.Masaha002335-ara1	Shia@مصادر الحديث الشيعية ـ القسم العام :: born@Iraq_RE	Ibn Tawus			207573
0664IbnTawus.MalahimWaFitan.Shia001370-ara1	0664	السيد ابن طاووس	Ibn Tawus	0664IbnTawus.MalahimWaFitan	الملاحم والفتن	Malahim Wa Fitan	15 شعبان 1416	Shia001370	pri	47400	../data/0664IbnTawus/0664IbnTawus.MalahimWaFitan/0664IbnTawus.MalahimWaFitan.Shia001370-ara1	Shia@مصادر الحديث الشيعية ـ القسم العام :: born@Iraq_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Tawus			191793
0664IbnTawus.MujtanaMinDucaMujtaba.Shia001369-ara1	0664	السيد ابن طاووس	Ibn Tawus	0664IbnTawus.MujtanaMinDucaMujtaba	المجتنى من دعاء المجتبى	Mujtana Min Duca Mujtaba	صفاء الدين البصري	Shia001369	pri	10060	../data/0664IbnTawus/0664IbnTawus.MujtanaMinDucaMujtaba/0664IbnTawus.MujtanaMinDucaMujtaba.Shia001369-ara1	GAL@literature-islamic :: _HADITH :: GAL@sciences-occult :: GAL@literature-arabic :: _SHICI :: GAL@period-postclassical :: GAL@1000-1258CE :: CENT0700 :: Shia@مصادر الحديث الشيعية ـ القسم العام :: born@Iraq_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Tawus			41184
0664IbnTawus.QabasMinKitabGhiyath.Shia001376-ara1	0664	السيد ابن طاووس	Ibn Tawus	0664IbnTawus.QabasMinKitabGhiyath	قبس من غياث سلطان الورى	Qabas Min Kitab Ghiyath	مدرسة الإمام المهدي (ع) - قم المقدسة	Shia001376	pri	1672	../data/0664IbnTawus/0664IbnTawus.QabasMinKitabGhiyath/0664IbnTawus.QabasMinKitabGhiyath.Shia001376-ara1	_HADITH :: _SHICI :: GAL@nodata :: CENT0700 :: Shia@مصادر الحديث الشيعية ـ القسم العام :: born@Iraq_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Tawus			6523
0664IbnTawus.SacdSucud.Shia001373-ara1	0664	السيد ابن طاووس	Ibn Tawus	0664IbnTawus.SacdSucud	سعد السعود	Sacd Sucud	1363	Shia001373	pri	88057	../data/0664IbnTawus/0664IbnTawus.SacdSucud/0664IbnTawus.SacdSucud.Shia001373-ara1	GAL@literature-islamic :: _HADITH :: GAL@sciences-occult :: GAL@literature-arabic :: _SHICI :: GAL@period-postclassical :: GAL@1000-1258CE :: CENT0700 :: Shia@مصادر الحديث الشيعية ـ القسم العام :: born@Iraq_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Tawus			365700
0664IbnTawus.Tahsin.Masaha004805-ara1	0664	السيد علي بن موسى بن طاووس	Ibn Tawus	0664IbnTawus.Tahsin	التحصين لأسرار ما زاد من كتاب اليقين‏	Tahsin	إسماعيل‏ الأنصاري الزنجاني :: مؤسسة دار الكتاب‏	Masaha004805	sec	52345	../data/0664IbnTawus/0664IbnTawus.Tahsin/0664IbnTawus.Tahsin.Masaha004805-ara1	Shia@مصادر الحديث الشيعية ـ القسم العام :: born@Iraq_RE	Ibn Tawus			221826
0664IbnTawus.Tahsin.Shia001366-ara1	0664	السيد ابن طاووس	Ibn Tawus	0664IbnTawus.Tahsin	التحصين	Tahsin	الأنصاري :: ربيع الثاني 1413	Shia001366	pri	20037	../data/0664IbnTawus/0664IbnTawus.Tahsin/0664IbnTawus.Tahsin.Shia001366-ara1	Shia@مصادر الحديث الشيعية ـ القسم العام :: born@Iraq_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Tawus			81287
0664IbnTawus.TarafMinAnbaWaManaqib.Masaha002301-ara1	0664	السيد علي بن موسى بن طاووس	Ibn Tawus	0664IbnTawus.TarafMinAnbaWaManaqib	طرف من الأنباء و المناقب‏	Taraf Min Anba Wa Manaqib	تاسوعاء	Masaha002301	pri	9301	../data/0664IbnTawus/0664IbnTawus.TarafMinAnbaWaManaqib/0664IbnTawus.TarafMinAnbaWaManaqib.Masaha002301-ara1	born@Iraq_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Tawus			38394
0664IbnTawus.TaraifFiMacrifatMadhahib.Masaha002052Vols-ara1	0664	السيد علي بن موسى بن طاووس	Ibn Tawus	0664IbnTawus.TaraifFiMacrifatMadhahib	الطرائف في معرفة مذاهب الطوائف‏ - الجزء1	Taraif Fi Macrifat Madhahib		Masaha002052Vols	sec	127166	../data/0664IbnTawus/0664IbnTawus.TaraifFiMacrifatMadhahib/0664IbnTawus.TaraifFiMacrifatMadhahib.Masaha002052Vols-ara1	GAL@literature-islamic :: _HADITH :: GAL@sciences-occult :: GAL@literature-arabic :: _SHICI :: GAL@period-postclassical :: GAL@1000-1258CE :: CENT0700 :: Shia@مصادر الحديث الشيعية ـ القسم العام :: born@Iraq_RE	Ibn Tawus			514160
0664IbnTawus.TaraifFiMacrifatMadhahib.Shia001368-ara1	0664	السيد ابن طاووس	Ibn Tawus	0664IbnTawus.TaraifFiMacrifatMadhahib	الطرائف في معرفة مذاهب الطوائف	Taraif Fi Macrifat Madhahib	1399	Shia001368	pri	127520	../data/0664IbnTawus/0664IbnTawus.TaraifFiMacrifatMadhahib/0664IbnTawus.TaraifFiMacrifatMadhahib.Shia001368-ara1	GAL@literature-islamic :: _HADITH :: GAL@sciences-occult :: GAL@literature-arabic :: _SHICI :: GAL@period-postclassical :: GAL@1000-1258CE :: CENT0700 :: Shia@مصادر الحديث الشيعية ـ القسم العام :: born@Iraq_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Tawus			519918
0664IbnTawus.Tashrif.Masaha001922-ara1	0664	السيد علي بن موسى بن طاووس	Ibn Tawus	0664IbnTawus.Tashrif	التشريف بالمنن في التعريف بالفتن‏	Tashrif		Masaha001922	pri	47503	../data/0664IbnTawus/0664IbnTawus.Tashrif/0664IbnTawus.Tashrif.Masaha001922-ara1	born@Iraq_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Tawus			192392
0664IbnTawus.Yaqin.Masaha002866-ara1	0664	السيد علي بن موسى بن طاووس	Ibn Tawus	0664IbnTawus.Yaqin	اليقين في اختصاص مولانا علي(ع) بإمرة المؤمنين‏	Yaqin	دار الكتاب	Masaha002866	sec	67513	../data/0664IbnTawus/0664IbnTawus.Yaqin/0664IbnTawus.Yaqin.Masaha002866-ara1	GAL@literature-islamic :: _HADITH :: GAL@sciences-occult :: GAL@literature-arabic :: _SHICI :: GAL@period-postclassical :: GAL@1000-1258CE :: CENT0700 :: Shia@مصادر الحديث الشيعية ـ القسم العام :: born@Iraq_RE	Ibn Tawus			277081
0664IbnTawus.Yaqin.Shia001371-ara1	0664	السيد ابن طاووس	Ibn Tawus	0664IbnTawus.Yaqin	اليقين	Yaqin	الأنصاري :: ربيع الثاني 1413	Shia001371	pri	69462	../data/0664IbnTawus/0664IbnTawus.Yaqin/0664IbnTawus.Yaqin.Shia001371-ara1	GAL@literature-islamic :: _HADITH :: GAL@sciences-occult :: GAL@literature-arabic :: _SHICI :: GAL@period-postclassical :: GAL@1000-1258CE :: CENT0700 :: Shia@مصادر الحديث الشيعية ـ القسم العام :: born@Iraq_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Tawus			291029
0665AbuMuayyadKhwarazmi.JamicMasanid.ShamAY0034122-ara1	0665	أبو المؤيد محمد بن محمد الخوارزمي (665 ه) :: الخوارزمي، أبو المؤيد :: الواحدي :: الخوارزمي، أبو المؤيد	Abu Muayyad Khwarazmi	0665AbuMuayyadKhwarazmi.JamicMasanid	جامع المسانيد  :: جامع المسانيد للخوارزمي :: جامع المسانيد	Jamic Masanid	دار الكتب العلمية	ShamAY0034122	pri	293736	../data/0665AbuMuayyadKhwarazmi/0665AbuMuayyadKhwarazmi.JamicMasanid/0665AbuMuayyadKhwarazmi.JamicMasanid.ShamAY0034122-ara1	ShamAY@كتب التخريج والزوائد :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Muayyad Khwarazmi			1119874
0665AbuShama.BacithCalaInkarBidac.JK000873-ara1	0665	أبو شامة :: شهاب الدين أبو القاسم عبد الرحمن بن اسماعيل بن ابراهيم المقدسي الدمشقي	Abu Shama :: Abū Šāmaŧ :: Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	0665AbuShama.BacithCalaInkarBidac	الباعث على إنكار البدع والحوادث :: الباعث على إنكار البدع	Bacith Cala Inkar Bidac	عثمان أحمد عنبر :: القاهرة :: 1398 - 1978 :: دار الهدى	JK000873	pri	29662	../data/0665AbuShama/0665AbuShama.BacithCalaInkarBidac/0665AbuShama.BacithCalaInkarBidac.JK000873-ara1	GAL@literature-islamic :: GAL@literature-arabic :: GAL@biography-collective :: _CAQAID :: GAL@biography-individuals :: GAL@history :: _MASAIL :: _FIQH :: GAL@historiography :: GAL@period-postclassical :: _FIRAQ :: GAL@1000-1258CE :: _MILAL :: GAL@biography :: CENT0700 :: Shamela@العقيدة :: JK@الفرق والملل :: JK@كتب الفقه الإسلامي :: JK@مسائل فقهية :: born@Sham_RE :: born@DIMASHQ_363E335N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Shama	Abū Šāmaŧ	Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	121574
0665AbuShama.BacithCalaInkarBidac.Shamela0006276-ara1	0665	أبو شامة :: شهاب الدين أبو القاسم عبد الرحمن بن اسماعيل بن ابراهيم المقدسي الدمشقي	Abu Shama :: Abū Šāmaŧ :: Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	0665AbuShama.BacithCalaInkarBidac	الباعث على إنكار البدع والحوادث	Bacith Cala Inkar Bidac	عثمان أحمد عنبر :: دار الهدى - القاهرة	Shamela0006276	sec	29651	../data/0665AbuShama/0665AbuShama.BacithCalaInkarBidac/0665AbuShama.BacithCalaInkarBidac.Shamela0006276-ara1	GAL@literature-islamic :: GAL@literature-arabic :: GAL@biography-collective :: _CAQAID :: GAL@biography-individuals :: GAL@history :: _MASAIL :: _FIQH :: GAL@historiography :: GAL@period-postclassical :: _FIRAQ :: GAL@1000-1258CE :: _MILAL :: GAL@biography :: CENT0700 :: Shamela@العقيدة :: JK@الفرق والملل :: JK@كتب الفقه الإسلامي :: JK@مسائل فقهية :: born@Sham_RE :: born@DIMASHQ_363E335N_S	Abu Shama	Abū Šāmaŧ	Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	121536
0665AbuShama.IbrazMacani.JK001292-ara1	0665	أبو شامة :: شهاب الدين أبو القاسم عبد الرحمن بن اسماعيل بن ابراهيم المقدسي الدمشقي	Abu Shama :: Abū Šāmaŧ :: Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	0665AbuShama.IbrazMacani	إبراز المعاني من حرز الأماني :: إبراز المعاني من حرز الأماني في القراءات السبع	Ibraz Macani	إبراهيم عطوة عوض :: مصر :: شركة مكتبة مصطفى البابي الحلبي	JK001292	pri	257890	../data/0665AbuShama/0665AbuShama.IbrazMacani/0665AbuShama.IbrazMacani.JK001292-ara1	GAL@literature-islamic :: _CULUM :: GAL@literature-arabic :: _TAFSIR :: _QURAN :: _QIRAAT :: GAL@history :: GAL@historiography :: GAL@period-postclassical :: GAL@biography :: GAL@1000-1258CE :: GAL@biography-individuals :: GAL@biography-collective :: CENT0700 :: Shamela@علوم القرآن :: ShamAY@علوم القرآن :: JK@القراءات :: JK@علوم القرآن :: JK@كتب التفاسير وعلوم القرآن :: born@Sham_RE :: born@DIMASHQ_363E335N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Shama	Abū Šāmaŧ	Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	1059383
0665AbuShama.IbrazMacani.ShamAY0034102-ara1	0665	أبو شامة :: شهاب الدين أبو القاسم عبد الرحمن بن اسماعيل بن ابراهيم المقدسي الدمشقي	Abu Shama :: Abū Šāmaŧ :: Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	0665AbuShama.IbrazMacani	إبراز المعاني من حرز الأماني (ط الحلبي) :: إبراز المعاني من حرز الأماني في القراءات السبع :: إبراز المعاني من حرز الأماني في القراءات السبع 	Ibraz Macani	إبراهيم عطوة عوض :: شركة مكتبة مصطفى البابي الحلبي	ShamAY0034102	sec	257885	../data/0665AbuShama/0665AbuShama.IbrazMacani/0665AbuShama.IbrazMacani.ShamAY0034102-ara1	GAL@literature-islamic :: _CULUM :: GAL@literature-arabic :: _TAFSIR :: _QURAN :: _QIRAAT :: GAL@history :: GAL@historiography :: GAL@period-postclassical :: GAL@biography :: GAL@1000-1258CE :: GAL@biography-individuals :: GAL@biography-collective :: CENT0700 :: Shamela@علوم القرآن :: ShamAY@علوم القرآن :: JK@القراءات :: JK@علوم القرآن :: JK@كتب التفاسير وعلوم القرآن :: born@Sham_RE :: born@DIMASHQ_363E335N_S	Abu Shama	Abū Šāmaŧ	Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	1059217
0665AbuShama.IbrazMacani.Shamela0005486-ara1	0665	أبو شامة :: شهاب الدين أبو القاسم عبد الرحمن بن اسماعيل بن ابراهيم المقدسي الدمشقي	Abu Shama :: Abū Šāmaŧ :: Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	0665AbuShama.IbrazMacani	إبراز المعاني من حرز الأماني	Ibraz Macani	دار الكتب العلمية	Shamela0005486	sec	261666	../data/0665AbuShama/0665AbuShama.IbrazMacani/0665AbuShama.IbrazMacani.Shamela0005486-ara1	GAL@literature-islamic :: _CULUM :: GAL@literature-arabic :: _TAFSIR :: _QURAN :: _QIRAAT :: GAL@history :: GAL@historiography :: GAL@period-postclassical :: GAL@biography :: GAL@1000-1258CE :: GAL@biography-individuals :: GAL@biography-collective :: CENT0700 :: Shamela@علوم القرآن :: ShamAY@علوم القرآن :: JK@القراءات :: JK@علوم القرآن :: JK@كتب التفاسير وعلوم القرآن :: born@Sham_RE :: born@DIMASHQ_363E335N_S	Abu Shama	Abū Šāmaŧ	Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	1074040
0665AbuShama.KhutbatMuammal.JK009406-ara1	0665	أبو شامة :: شهاب الدين أبو القاسم عبد الرحمن بن اسماعيل بن ابراهيم المقدسي الدمشقي	Abu Shama :: Abū Šāmaŧ :: Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	0665AbuShama.KhutbatMuammal	خطبة الكتاب المؤمل :: خطبة الكتاب المؤمل للرد إلى الأمر الأول	Khutbat Muammal	جمال عزون :: الرياض / السعودية :: 1424 هـ / 2003 م . :: مكتبة أضواء السلف	JK009406	sec	19417	../data/0665AbuShama/0665AbuShama.KhutbatMuammal/0665AbuShama.KhutbatMuammal.JK009406-ara1	Sham@أصول الفقه والقواعد الفقهية :: JK@كتب أصول الفقه الإسلامي :: JK@مسائل أصولية :: born@Sham_RE :: born@DIMASHQ_363E335N_S	Abu Shama	Abū Šāmaŧ	Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	82023
0665AbuShama.KhutbatMuammal.Sham19Y0014447-ara1	0665	أبو شامة :: شهاب الدين أبو القاسم عبد الرحمن بن اسماعيل بن ابراهيم المقدسي الدمشقي	Abu Shama :: Abū Šāmaŧ :: Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	0665AbuShama.KhutbatMuammal	خطبة الكتاب المؤمل للرد إلى الأمر الأول	Khutbat Muammal	الأولى، 1424ه - 2003م :: أضواء السلف	Sham19Y0014447	pri	19770	../data/0665AbuShama/0665AbuShama.KhutbatMuammal/0665AbuShama.KhutbatMuammal.Sham19Y0014447-ara1	Sham@أصول الفقه والقواعد الفقهية :: JK@كتب أصول الفقه الإسلامي :: JK@مسائل أصولية :: born@Sham_RE :: born@DIMASHQ_363E335N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Shama	Abū Šāmaŧ	Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	83301
0665AbuShama.MukhtasarBasmala.ShamAY0033591-ara1	0665	أبو شامة :: شهاب الدين أبو القاسم عبد الرحمن بن اسماعيل بن ابراهيم المقدسي الدمشقي	Abu Shama :: Abū Šāmaŧ :: Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	0665AbuShama.MukhtasarBasmala	مختصر كتاب البسملة لأبي شامة :: مختصر كتاب البسملة لأبي شامة  :: مختصر كتاب البسملة لأبي شامة - اختصار الذهبي	Mukhtasar Basmala	علي بن أحمد الكندي المرر :: الأولى 1427 - 2006 م :: مؤسسة بينونة للنشر والتوزيع - أبو ظبي	ShamAY0033591	pri	3119	../data/0665AbuShama/0665AbuShama.MukhtasarBasmala/0665AbuShama.MukhtasarBasmala.ShamAY0033591-ara1	ShamAY@الأجزاء الحديثية :: born@Sham_RE :: born@DIMASHQ_363E335N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Shama	Abū Šāmaŧ	Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	12234
0665AbuShama.MukhtasarMuammal.JK000206-ara1	0665	أبو شامة :: شهاب الدين أبو القاسم عبد الرحمن بن اسماعيل بن ابراهيم المقدسي الدمشقي	Abu Shama :: Abū Šāmaŧ :: Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	0665AbuShama.MukhtasarMuammal	مختصر المؤمل :: مختصر المؤمل في الرد إلى الأمر الأول	Mukhtasar Muammal	صلاح الدين مقبول أحمد :: الكويت :: 1403 :: مكتبة الصحوة الإسلامية	JK000206	pri	6771	../data/0665AbuShama/0665AbuShama.MukhtasarMuammal/0665AbuShama.MukhtasarMuammal.JK000206-ara1	GAL@literature-islamic :: _USUL :: GAL@literature-arabic :: _QAWACID :: GAL@history :: GAL@historiography :: _FIQH :: GAL@period-postclassical :: GAL@biography :: GAL@1000-1258CE :: GAL@biography-individuals :: GAL@biography-collective :: CENT0700 :: Shamela@أصول الفقه والقواعد الفقهية :: JK@أصول الفقه :: JK@الكتب الجامعة لأصول الفقه :: JK@كتب أصول الفقه الإسلامي :: born@Sham_RE :: born@DIMASHQ_363E335N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Shama	Abū Šāmaŧ	Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	28448
0665AbuShama.MukhtasarMuammal.Shamela0006299-ara1	0665	أبو شامة :: شهاب الدين أبو القاسم عبد الرحمن بن اسماعيل بن ابراهيم المقدسي الدمشقي	Abu Shama :: Abū Šāmaŧ :: Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	0665AbuShama.MukhtasarMuammal	مختصر المؤمل في الرد إلى الأمر الأول	Mukhtasar Muammal	صلاح الدين مقبول أحمد :: 1403 هـ :: مكتبة الصحوة الإسلامية - الكويت	Shamela0006299	sec	6756	../data/0665AbuShama/0665AbuShama.MukhtasarMuammal/0665AbuShama.MukhtasarMuammal.Shamela0006299-ara1	GAL@literature-islamic :: _USUL :: GAL@literature-arabic :: _QAWACID :: GAL@history :: GAL@historiography :: _FIQH :: GAL@period-postclassical :: GAL@biography :: GAL@1000-1258CE :: GAL@biography-individuals :: GAL@biography-collective :: CENT0700 :: Shamela@أصول الفقه والقواعد الفقهية :: JK@أصول الفقه :: JK@الكتب الجامعة لأصول الفقه :: JK@كتب أصول الفقه الإسلامي :: born@Sham_RE :: born@DIMASHQ_363E335N_S	Abu Shama	Abū Šāmaŧ	Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	28399
0665AbuShama.MurshidWajiz.Shamela0022676-ara1	0665	أبو شامة :: شهاب الدين أبو القاسم عبد الرحمن بن اسماعيل بن ابراهيم المقدسي الدمشقي	Abu Shama :: Abū Šāmaŧ :: Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	0665AbuShama.MurshidWajiz	المرشد الوجيز إلى علوم تتعلق بالكتاب العزيز	Murshid Wajiz	طيار آلتي قولاج :: 1395 هـ - 1975 م :: دار صادر - بيروت	Shamela0022676	pri	31529	../data/0665AbuShama/0665AbuShama.MurshidWajiz/0665AbuShama.MurshidWajiz.Shamela0022676-ara1	GAL@literature-islamic :: _CULUM :: GAL@literature-arabic :: _QURAN :: GAL@history :: GAL@historiography :: GAL@period-postclassical :: GAL@biography :: GAL@1000-1258CE :: GAL@biography-individuals :: GAL@biography-collective :: CENT0700 :: Shamela@علوم القرآن :: born@Sham_RE :: born@DIMASHQ_363E335N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Shama	Abū Šāmaŧ	Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	128034
0665AbuShama.Rawdatayn.JK001290-ara1	0665	أبو شامة :: شهاب الدين أبو القاسم عبد الرحمن بن اسماعيل بن ابراهيم المقدسي الدمشقي	Abu Shama :: Abū Šāmaŧ :: Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	0665AbuShama.Rawdatayn	الروضتين في أخبار الدولتين النورية و الصلاحية	al-Rawḍatayn fī aḫbār al-dawlatayn al-Nūriyyaŧ wa al-Ṣalāḥiyyaŧ	إبراهيم الزيبق :: بيروت :: 1418هـ/ 1997م :: مؤسسة الرسالة	JK001290	sec	315496	../data/0665AbuShama/0665AbuShama.Rawdatayn/0665AbuShama.Rawdatayn.JK001290-ara1	GAL@literature-islamic :: GAL@literature-arabic :: _BULDAN :: PPE :: _TARIKH :: GAL@history :: GAL@historiography :: GAL@period-postclassical :: GAL@biography :: GAL@1000-1258CE :: GAL@biography-individuals :: GAL@biography-collective :: CENT0700 :: JK@تواريخ البلدان :: JK@تواريخ البلدان والعوائل :: JK@كتب التاريخ :: Shamela@التاريخ :: born@Sham_RE :: born@DIMASHQ_363E335N_S	Abu Shama	Abū Šāmaŧ	Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	1337413
0665AbuShama.Rawdatayn.Shamela0006631-ara1	0665	أبو شامة :: شهاب الدين أبو القاسم عبد الرحمن بن اسماعيل بن ابراهيم المقدسي الدمشقي	Abu Shama :: Abū Šāmaŧ :: Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	0665AbuShama.Rawdatayn	الروضتين في أخبار الدولتين النورية و الصلاحية	al-Rawḍatayn fī aḫbār al-dawlatayn al-Nūriyyaŧ wa al-Ṣalāḥiyyaŧ	http://www.worldcat.org/oclc/956923950 :: إبراهيم الزيبق :: مؤسسة الرسالة - بيروت	Shamela0006631	pri	306129	../data/0665AbuShama/0665AbuShama.Rawdatayn/0665AbuShama.Rawdatayn.Shamela0006631-ara1.mARkdown	GAL@literature-islamic :: GAL@literature-arabic :: _BULDAN :: PPE :: _TARIKH :: GAL@history :: GAL@historiography :: GAL@period-postclassical :: GAL@biography :: GAL@1000-1258CE :: GAL@biography-individuals :: GAL@biography-collective :: CENT0700 :: JK@تواريخ البلدان :: JK@تواريخ البلدان والعوائل :: JK@كتب التاريخ :: Shamela@التاريخ :: born@Sham_RE :: born@DIMASHQ_363E335N_S :: HTML_TAGS :: PRIMARY_VERSION :: CLEANED_VERSION :: MARKDOWN	Abu Shama	Abū Šāmaŧ	Šahāb al-dīn Abū al-Qāsim ʿAbd al-Raḥmãn b. Ismāʿīl b. Ibrāhīm al-Maqdisī al-Dimašqī	1336637
